ID,Url,Price,Name,Manufacturer,Image,Image_Url,Cores,Core_Clock,Memory,Interface,Dimensions,TDP
239,https://www.jimms.fi/fi/Product/Show/192368/proart-rtx4080-o16g/asus-geforce-rtx-4080-proart-oc-edition-naytonohjain-16gb-gddr6x,1569.9,Geforce rtx 4080 proart - oc edition,Asus,GPU_441255-ig800gg.jpg,https://ic.jimms.fi/product/5/4/441255-ig800gg.jpg,9728,2595 mhz (boost clock),16gb gddr6x,Pcie 4.0,300 x 120 x 50 mm / 2.5 slot,750w
240,https://www.jimms.fi/fi/Product/Show/193035/tuf-rtx4060ti-o8g-gaming/asus-geforce-rtx-4060-ti-tuf-gaming-oc-edition-naytonohjain-8gb-gddr6,559.9,Geforce rtx 4060 ti tuf gaming - oc edition,Asus,GPU_444935-ig800gg.jpg,https://ic.jimms.fi/product/3/4/444935-ig800gg.jpg,4352,2625 mhz (boost),8gb gddr6,Pci-e 4.0,"300 x 139 x 62,4 mm / 3.12 slot",650w
241,https://www.jimms.fi/fi/Product/Show/197017/gv-n4090aero-oc-24gd/gigabyte-geforce-rtx-4090-aero-oc-naytonohjain-24gb-gddr6x,2129.9,Geforce rtx 4090 aero oc,Gigabyte,GPU_467197-ig800gg.jpg,https://ic.jimms.fi/product/9/2/467197-ig800gg.jpg,16384,2535 mhz (core clock),24gb gddr6x,Pci-e 4.0,342 x 150 x 75 mm,1000w
242,https://www.jimms.fi/fi/Product/Show/130712/gv-n1030sl-2gl/gigabyte-geforce-gt-1030-naytonohjain-2gb-gddr5,468.9,Geforce gt 1030,Gigabyte,GPU_167092-ig800gg.jpg,https://ic.jimms.fi/product/9/7/167092-ig800gg.jpg,384,Oc mode: 1266 (boost 1506)mhz,2gb gddr5,Pci express 3.0,175 x 36 x 69 mm,300w
243,https://www.jimms.fi/fi/Product/Show/193022/rtx-4060-ti-ventus-3x-8g-oc/msi-geforce-rtx-4060-ti-ventus-3x-oc-naytonohjain-8gb-gddr6,489.9,Geforce rtx 4060 ti ventus 3x oc,MSI,GPU_444915-ig800gg.jpg,https://ic.jimms.fi/product/1/4/444915-ig800gg.jpg,4352,,8gb gddr6,Pci express® gen 4 x16 (uses x8),308 x 120 x 43 mm,Tbd
244,https://www.jimms.fi/fi/Product/Show/195381/tuf-rx7800xt-o16g-gaming/asus-radeon-rx-7800-xt-tuf-gaming-oc-edition-naytonohjain-16gb-gddr6,669.9,Radeon rx 7800 xt tuf gaming - oc edition,Asus,GPU_457764-ig800gg.jpg,https://ic.jimms.fi/product/6/5/457764-ig800gg.jpg,3840,2565 mhz (boost clock),16gb gddr6,Pcie 4.0,"319,8 x 150,9 x 59,2 mm / 2.96 slot",750w
245,https://www.jimms.fi/fi/Product/Show/182121/11319-03-20g/sapphire-radeon-rx-6650-xt-pulse-naytonohjain-8gb-gddr6,287.9,Radeon rx 6650 xt pulse,Sapphire,GPU_386951-ig800gg.jpg,https://ic.jimms.fi/product/5/8/386951-ig800gg.jpg,2048,2635 mhz,8192 mb,X8 pcie 4.0,"240 x 119,85 x 44,75 mm / 2 slot",500W
246,https://www.jimms.fi/fi/Product/Show/181775/ph-rx6400-4g/asus-radeon-rx-6400-phoenix-naytonohjain-4gb-gddr6,190.9,Radeon rx 6400 phoenix,Asus,GPU_385036-ig800gg.jpg,https://ic.jimms.fi/product/3/3/385036-ig800gg.jpg,768,2321 mhz (boost clock) /  2039 mhz (game clock),4gb gddr6,Pcie 4.0,"196 x 128 x 40,5 mm / 2 slot",500w
247,https://www.jimms.fi/fi/Product/Show/169891/rtx-3060-ventus-3x-12g-oc/msi-geforce-rtx-3060-ventus-3x-oc-lhr-naytonohjain-12gb-gddr6,375.9,Geforce rtx 3060 ventus 3x oc (lhr),MSI,GPU_323144-ig800gg.jpg,https://ic.jimms.fi/product/4/5/323144-ig800gg.jpg,3584,1807 mhz (boost),12gb gddr6,Pci express gen 4,316 x 120 x 42 mm,550w
248,https://www.jimms.fi/fi/Product/Show/194411/proart-rtx4060ti-o16g/asus-geforce-rtx-4060-ti-proart-oc-edition-naytonohjain-16gb-gddr6,599.9,Geforce rtx 4060 ti proart - oc edition,Asus,GPU_452065-ig800gg.jpg,https://ic.jimms.fi/product/6/4/452065-ig800gg.jpg,4352,2655 mhz,16gb gddr6,Pci express gen 4 x 8,300 x 120 x 50 mm,650 w
249,https://www.jimms.fi/fi/Product/Show/194335/rtx-4060ti-ventus2xbla-16g-oc/msi-geforce-rtx-4060-ti-ventus-2x-black-oc-naytonohjain-16gb-gddr6,529.9,Geforce rtx 4060 ti ventus 2x black oc,MSI,GPU_451354-ig800gg.jpg,https://ic.jimms.fi/product/5/5/451354-ig800gg.jpg,4352,2610 mhz,16gb gddr6,Pci express gen 4 x16 (uses x8),199 x 120 x 42 mm,550 w
250,https://www.jimms.fi/fi/Product/Show/132139/gv-n1030oc-2gi/gigabyte-gt1030-oc-2g-naytonohjain-2gb-gddr5,103.9,Gt1030 oc 2g,Gigabyte,GPU_171482-ig800gg.jpg,https://ic.jimms.fi/product/8/7/171482-ig800gg.jpg,384,Oc mode: 1290 (boost 1544)mhz,2gb gddr5,Pci express 3.0,"167,7 x 26,8 x 111,2 mm",300w
251,https://www.jimms.fi/fi/Product/Show/195522/dual-rtx4060ti-a16g/asus-geforce-rtx-4060-ti-dual-advanced-edition-naytonohjain-16gb-gddr6,586.9,Geforce rtx 4060 ti dual - advanced edition,Asus,GPU_458628-ig800gg.jpg,https://ic.jimms.fi/product/2/1/458628-ig800gg.jpg,4352,2550 mhz,16gb gddr6,Pci express gen 4 x 8,"227,2 x 123,24 x 49,6 mm / 2.5 slot",650 w
252,https://www.jimms.fi/fi/Product/Show/188978/rx7900xtx-24g-e-oc/powercolor-radeon-rx-7900-xtx-red-devil-naytonohjain-24gb-gddr6,1298.9,Radeon rx 7900 xtx red devil,PowerColor,GPU_423293-ig800gg.jpg,https://ic.jimms.fi/product/9/6/423293-ig800gg.jpg,6144,2565 mhz (oc) / 2525 mhz (std/silent),24gb gddr6,Pcie 4.0,338 x 135 x 73 mm / 348 x 147 x 73 mm (bracketin kanssa) / 3.5 slot,900w
253,https://www.jimms.fi/fi/Product/Show/196059/gv-n407tgaming-ocv2-12gd/gigabyte-geforce-rtx-4070-ti-gaming-oc-v2-naytonohjain-12gb-gddr6x,999.9,Geforce rtx 4070 ti gaming oc v2,Gigabyte,GPU_461336-ig800gg.jpg,https://ic.jimms.fi/product/3/3/461336-ig800gg.jpg,7680,2640 mhz,12gb gddr6x,Pci-e 4.0,"300 x 130 x 57,6 mm",750w
254,https://www.jimms.fi/fi/Product/Show/185540/rtx-4090-suprim-liquid-x-24g/msi-geforce-rtx-4090-suprim-liquid-x-naytonohjain-24gb-gddr6x,2199.9,Geforce rtx 4090 suprim liquid x,MSI,GPU_404600-ig800gg.jpg,https://ic.jimms.fi/product/0/9/404600-ig800gg.jpg,16384,2625 mhz (gaming & silent mode),24gb gddr6x,Pci express gen 4,,1000 w
255,https://www.jimms.fi/fi/Product/Show/195784/rtx-4090-gaming-x-slim-24g/msi-geforce-rtx-4090-gaming-x-slim-naytonohjain-24gb-gddr6x,2026.9,Geforce rtx 4090 gaming x slim,MSI,GPU_459759-ig800gg.jpg,https://ic.jimms.fi/product/5/0/459759-ig800gg.jpg,16384,2595 mhz (gaming & silent mode),24gb gddr6x,Pci express gen 4,322 x 136 x 62 mm,850 w
256,https://www.jimms.fi/fi/Product/Show/196964/tuf-rtx4070ti-o12g-whitegaming/asus-geforce-rtx-4070-ti-tuf-gaming-white-oc-edition-naytonohjain-12gb-gddr6x,1112.9,Geforce rtx 4070 ti tuf gaming white - oc edition,Asus,GPU_466794-ig800gg.jpg,https://ic.jimms.fi/product/9/5/466794-ig800gg.jpg,7680,2730 mhz (boost clock),12gb gddr6x,Pcie 4.0,305 x 138 x 65 mm / 3.25 slot,750w
